text,evaluacion_1,evaluacion_2,evaluacion_3,evaluacion_4,tipo_origen,fuente
"Pregunta:
¿Qué cosa mide 18 centímetros y puede hacer que una mujer grite de placer?
Respuesta:
- Un billete de 500 euros.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Estos son dos amigos que se encuentran y uno le dice al otro:
- ¿Y a tí cómo te va con todo lo que está pasando con la crisis?
- La verdad es que ahora más que nunca duermo como un bebé.
- ¿En serio?, me dejas sorprendido.
- Si...., me despierto cada tres horas llorando.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Esto es un hombre que va a cobrar al banco y la cajera le pregunta:
- Muy bien.... ¿Cómo quiere el dinero?
Y el hombre responde.
- ¡¡¡¡ Con desesperación !!!!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"¿Qué hace una neurona en la cabeza de una mujer?
-Mira la telenovela.
¿Qué hacen dos neuronas en la cabeza de una mujer?
-Comentan la telenovela.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Dos amigos:
- Las mujeres desean una pareja que les haga reír y que además las proteja.
- ¿Algo así como un payaso ninja?",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Sabes cómo se invento el hilo de cobre?
- Fueron dos catalanes estirando de una peseta.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Había una vez un hombre que dijo:
-Yo no supe lo que era la verdadera felicidad hasta que me casé.....
..... ¡¡¡y entonces fue demasiado tarde!!!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"¿Saben cómo adelgazan los Leperos?
- Echan una botella de Fairy en una piscina y.....
¡¡¡ ADIOS A LA GRASA !!!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Se encuentran dos conocidos por la calle y uno le dice al otro:
- Te voy a contar un chiste de bilbaínos.
- ¡Eh, que yo soy de Bilbao!
- No importa, ya te lo cuento más despacio.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"¿En qué se parecen los hombres a los rumores?
- En que se corren rápido.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Oye, ¿Pero a ti no te cae mal tu suegra?
- Si.
-Y entonces, ¿Por qué llevas su foto en la pitillera?
- Es que estoy intentando dejar de fumar.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Un novio siempre le insistía a su novia que hicieran el amor y ella lo rechazaba 
- !No! hasta que no nos casemos
- Pero mira mi amor todavía no es suficiente el dinero
- Búscate una cabra
- No seas malita mi amor. Mira que yo te quiero
- Te dije que hasta que nos casemos nada
El novio seguía insistiendo pero sin resultados
y se cansó. Fue y se compro una cabra,la llevo al parque del pueblecito y frente a este estaba la casa de la novia.
Allí comenzó hacerle el amor a la cabra sujetándola por los cuernos pero la cabra se asusto y salio corriendo arrastrando al novio.
La novia que lo vio desde el balcón y llamó:
- Mama..mama ven a ver. Miralo me dijo que no tenia dinero para casarse y se compró una motocicleta!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"¿Para qué los de Lepe ponen cinco televisores?
-Par ver Tele Cinco.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"¿En qué se parece un hombre a una lavadora?
- En que los dos los manejan las mujeres.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Dos vascos a la salida de un examen de matemáticas.
- Oye, Iñaki, ¿A ti que te dió el segundo problema?
- ¿A mí? Infinito.
- ¿Solo?",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"La maestra pregunta a Jaimito:
- ¿Cómo mató David a Goliat?
- Con una moto señorita.
- ¿Cómo con una moto? Será con una honda.
- ¡¡¡Ahhhh!, ¿Pero quería usted la marca?",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"¿Por qué los de Lepe ponen un condón en la ventana?
- Para que no entre el polvo.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Un borracho está bebiendo copa tras copa, se le acerca un amigo y le dice:
- ¿Tu no sabes que el alcohol mata a un millón de americanos cada año?
Entonces le contesta el borracho:
- ¿Y qué? Tu ya sabes que yo soy español.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Este era un vasco que estaba en un bar y le dice a un amigo que entra.
- Hola Iñaki, que ¿Te compraste un 600?
- Si, pero hace poco, ¿Y tú cómo lo sabes?
-Porque lo llevas de mochila.
- ¡¡¡ Aiva la hostia, otra vez el cinturón de seguridad !!!!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"¿Por qué los chistes feministas solo tienen dos líneas?
- Para que lo hombres puedan comprenderlos.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"¿En que se parecen los hombres a las nubes?
- En que cuando desaparecen mejora el día.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Le dice un cerdito a su mamá:
- Oye mami, ¿Por qué tengo un oyito bajo la colita ?
Y la mamá le responde.
- Porque si lo tuvieras en la espalda, serías una hucha..... ¡¡¡SO BOBO !!!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- El otro día ví a tu suegra y .....
- ¡Alto ahí! se dice ""madre política""
- Pero si la política es una mierda.
- Por eso mismo.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"El marido le dice a su mujer:
- ¿ Cariño, avísame cuando tengas un orgasmo?
- Pero, mi amor, si me dijiste que no podría llamarte al trabajo!!!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"¿En qué se parece una teta a un chicle ?
- En nada, ¡pero entretienen!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"La profesora de Jaimito en clase, pregunta:
- Pepito si tiramos una piedra al agua, ¿Qué pasa?
- Que se hunde.
- Juanito si tiramos una hoja al agua, ¿Qué pasa?
- Que flota.
- Jaimito y si echamos un palito, ¿Qué pasa?
- Pero que sea rápido, que tengo prisa.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Dos amigos charlan:
-¿Sabes la diferencia entre accidente y catástrofe?
- Es lo mismo, ¿no?
- No, no. Mira, por ejemplo:
Si estás en la playa y viene una ola y se lleva a tu suegra, eso es un accidente.
- Ah, ¿Y una catástrofe?
- Catástrofe es que venga otra ola después y te la devuelva a la playa sana y salva.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"¿Sabes por qué los de Lepe se tiran un pedo antes de salir de casa?
- Para echar el pestillo.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Esto son dos borrachos, muy borrachos, que van por una vía del tren y le dice uno al otro:
- Que larga es esta escalera.
- Si es larga si, le contesta el otro, pero lo que a mi me cuesta más es agarrarme al pasamanos.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Están dos Leperos, padre e hijo, mirando al cielo, cuando le dice el hijo al padre:
- Papá, ¿Qué está más lejos, Cuenca o la Luna?
Y le dice el padre:
- ¡¡¡Calla tonto....!!! ¿Acaso tu ves Cuenca desde aquí?",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"¿Por qué hay tantos casos de sietemesinos en Argentina?... 
Porque ni sus madres son capaces de aguantarlos nueve meses.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- ¿Por qué en Lepe llevan un tigre en el coche?
- ¿Porque es más fuerte que el gato para levantar el coche?",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"En el aeropuerto están los pasajeros en la sala de embarque esperando la salida del vuelo cuando de repente llega el copiloto impecablemente uniformado con anteojos oscuros y un bastón blanco tanteando el camino..
La empleada de la compañía aclara que, si bien es ciego, es el mejor copiloto que tiene la Empresa.
Al poco rato llega el piloto, con el uniforme impecable, anteojos oscuros y un bastón blanco asistido por dos azafatas.
La encargada de la sala aclara que, también, el piloto es ciego, pero que es el mejor piloto que tiene la Compañía y que, junto con el copiloto, hacen la dupla más experimentada.
Con todos a bordo, el avión comienza a moverse, tomando cada vez más velocidad y con los pasajeros aterrorizados.El avión sigue tomando velocidad pero no despega... continúa la carrera y sigue en tierra. Cada vez el final de pista está más cerca y en una explosión de histeria general los pasajeros comienzan a gritar como poseídos!
En ese momento el avión, milagrosamente, toma altura ...entonces el piloto le dice al copiloto...
- El día que los pasajeros no griten,¡¡¡ Nos hacemos MIERDA !!!!!!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"-Joder tío, he soñado que ganaba 300 millones como mi padre.
- ¿Tu padre gana 300 millones?
- No, también lo sueña.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Un día Jaimito espió por la rendija de la puerta del cuarto de su hermana y la vio desnuda tocándose y sofocada diciendo ¡Un hombre...!, ¡Un hombre...!.
Al día siguiente vuelve a espiar a su hermana y ve que está haciendo el amor con su novio...
Entonces corre a su cuarto, se desnuda y empieza a tocarse diciendo ¡Quiero una bicicleta...!, ¡Quiero una bicicleta!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Un hijo le pregunta a su padre:
- Papá,¿cuanto cuesta casarse?.
El padre le dice:
- No sé, hijo, yo todavía estoy pagando.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Salen dos borrachos de un bar y uno le dice al otro:
- ¿Tomamos un taxi?
- ¡ Nooooooo, más mezclas, no !",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Entra un borracho a un bar. El camarero se le acerca y le pregunta:
- ¿Qué le pongo al Señor?
Y el borracho le contesta.
- Al Señor póngale dos velas y a mi un tinto.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Están tres bebés en la maternidad y empiezan a hablar:
- El primero dice. Yo debo de ser un niño, tengo los patucos azules.
-El segundo se mira y dice, pués yo debo ser una niña, tengo los patucos rosas.
Y dice el tercero:
-Entonces yo debo ser de Bilbao, porque tengo unos huevos tan grandes que no me veo los patucos.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Riiiiiinnnngggggg.......!!!!
Riiiiiinnnngggggg.......!!!!
Nueva grabación de servicios:
-Bienvenido a su banco...
-Para español...apriete el 1...
-Para inglés apriete el 2...
-Para depósitos...apriete el 3....
-Para transferencias...apriete el 4...
-Para retiros, préstamos o saldos...
apriete el culo...porque no hay dinero...",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"¿Qué le dice una impresora a otra? 
¿Esta hoja es tuya o es impresión mía?",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"El marido le dice a la esposa:
¡¡¡Amorcito, en este Aniversario te voy a regalar una lámpara de Aladino...!!!
Ella le contesta:
¿¿¿Y para qué quiero yo esa porquería...???
A lo que el marido le responde:
¡¡¡PARA QUE GUARDES ESE
PUTO GENIO QUE TIENES...!!!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Dos amigos se encuentran por la calle y están hablando:
- Oye, y tus hijas ¿Qué tal? ¿Cómo se llaman?.
- La mayor Marbú y la pequeña Fontaneda. ¿Y la tuya?
- María.
- ¡Coño¡ ¡Como las galletas¡",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Antonia, promémete que cuando me muera te casarás con Paco.
- Pero, si es tu peor enemigo.
- ¡Pues por eso, que se joda¡",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Va uno de Bilbao conduciendo su recién estrenado coche, por la autovía, dirección San Sebastián, cuando en una de las curvas, se sale de la carretera y se pega “la gran hostia”, quedando el flamante coche completamente abollado. 
El bilbaíno sale del coche, y empieza a mirar el mal estado en que ha quedado su flamante coche y en éstas pasa un donostiarra, y viendo lo mal que estaba el de Bilbao, detiene su coche, y le dice :
- No te preocupes, hombre, si quieres dejar el coche, tal y como estaba antes, no tienes mas que soplar por el tubo de escape, y a medida que se vaya hinchando, irán desapareciendo las abolladuras.Dicho esto el donostiarra vuelve a montarse en el coche y deja al bilbaíno manos a la obra. 
El bilbaíno todo agradecido, se tumba en el suelo, y empieza a soplar por el tubo de escape, como le había dicho el donostiarra y en éstas que pasa otro de Bilbao, que al ver a su paisano tumbado en el suelo, decide detenerse para echarle una mano. 
El bilbaíno accidentado cuenta a su paisano lo que le ha sucedido, y el brillante consejo que le había dado el donostiarra. 
El último bilbaíno en llegar, mira atónito al bilbaíno accidentado, y le dice: 
- ¡¡TU ERES TONTO O QUE!!... como piensas que se va a hinchar el coche soplando por el tubo de escape…………. SI TIENES LAS VENTANILLAS BAJADAS.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Sherlock Holmes y su inseparable compañero el Dr. Watson se fueron a pasar unos días de acampada. Tras una buena cena y una botella de vino, se desearon buenas noches y se acostaron en sus respectivos sacos de dormir. 
Pasadas unas horas, Holmes se despertó y llamó, dándole un golpe con el codo, a su fiel amigo: 
-Watson, mira el cielo y dime: ¿qué es lo que ves? 
Watson oberva el cielo y le contesta: 
-Veo millones de estrellas... 
-Y eso, ¿qué te indica? Volvió a preguntarle Holmes. 
Watson pensó por unos instantes y plenamente convencido y decidido a impresionar a su amigo con sus dotes deductivas, contestó: 
-Desde un punto de vista astronómico, me indica que existen millones de galaxias y, por lo tanto, billones de planetas.
-Astrológicamente hablando, me indica que Saturno está en conjunción con Tauro. 
-Cronológicamente, deduzco que son en estos momentos aproximadamente las 2:15 de la madrugada.
-Teológicamente, puedo ver que Dios es todopoderoso y que nosotros somos pequeñísimos e insignificantes .
-Meteorológicamente, podría afirmar que mañana gozaremos de un hermoso día soleado. 
-Y a usted, ¿que le indica mi querido Sherlock?
Tras un corto silencio, Holmes le contestó: 
- Watson, que eres cada día más estúpido. 
¡¡Nos han robado la tienda de campaña!!.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Pregunta: ¿Que es la infidelidad para un Argentino? 
Respuesta: No seguir mirándose en el espejo.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Esto es uno de Cuenca que no ha visto en su vida el mar y va por primera vez a la playa.
En su flamante coche se dirige hacia Benidorm y cuando finalmente llega, se queda ensimismado observando la inmensidad del mar y de repente se encuentra con un negro, se le queda mirando y le pregunta:
- Oye!!... ¿Cuánto tiempo llevas aquí?
- Yo unos 10 minutos.
- ¡Pues…..yo que quería estar todo el día!!!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Esto es San Pedro en la puerta del cielo, cuando siente una imperiosa necesidad de ir al baño. Entonces llama a Jesús y le solicita que lo sustituya unos minutos durante su ausencia.
Va Jesús y se sienta en el escritorio a recibir a los que intentan entrar y en eso aparece un viejecito al que Jesús le pregunta:
- Abuelo, ¿usted a qué se dedicaba en la Tierra?
- El viejecito responde: ¡Ah...! Yo era carpintero.Tenía una larga barba, muchas canas, era pobre y tuve un hijo fruto de un milagro que fue muy, pero que muy famoso, demás de querido por todos los hombres, especialmente por los niños...
Jesús conmovido lo mira sollozando y le dice:
- ¡¡¡PAPAAAÁ!!!
El abuelito lo mira sorprendido y, muy emocionado, le contesta:
- ¡¡¡PINOCHO!!!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Un argentino olvidó rellenar su impreso de ingreso en el país, por lo que el agente de inmigración tiene que hacerlo por él y le hace las preguntas siguientes: 
- ¿Nombre? :Rubén Godoy
- ¿Edad? : 28 años 
- ¿Estado civil? Soltero.
- ¿Sexo? :Enorme, che, enooooorme...",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Maestra: Pepito, ¿como se llama el compuesto 
químico para evitar el embarazo?
Pepito: Nitrato de meterlo",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"¿cual es el colmo de los colmos?
Que un Mudo le diga a un Sordo que un Ciego lo esta espiando.",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"- Se abre el telón, se ve a una cantante tirada en el sofá.Le pide agua a una chica que estaba en la primera fila.
- ¿Cómo se llama la cantante?
LADY VAGA",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
"Están en un bar un inglés, un alemán y un español tomando juntos unas copas. De pronto el inglés le dice a los otros dos:
-Oye, no os parece que el que está ahí en frente es igualito a Jesucristo?
-No digas tonterías, que va a ser Jesucristo, le responden el alemán y el español.
-Insiste el inglés. Que si, que sí. No veis que es igualito. La barba, la túnica……Estoy seguro que es Jesucristo.
Sin pensárselo un segundo, se levanta el inglés, se va hacia el hombre de la mesa y tanto le insiste, que el hombre le susurra al inglés: 
- Escucha, efectivamente soy Jesucristo, pero te pido por favor que hables bajito y no se lo digas a nadie porque como los demás se enteren me vas a formar un escándalo impresionante en la cafetería
Entonces, el inglés,loco de contento le dice bajito al oído: 
- Mira tengo una lesión en la espalda que me hice de pequeño haciendo deporte. Por favor, cúrame. 
Jesucristo le pone la mano sobre la espalda y le cura. 
Acto seguido el inglés se va a su mesa y, claro, le cuenta el milagro al alemán y al español. 
El alemán, sin poder contenerse, se levanta y va hasta la mesa de Jesucristo y le dice: 
- Oye, que me ha dicho mi amigo que tú eres Jesucristo. Tengo un ojo de cristal, por favor cúrame. 
Jesucristo le pone la mano en el ojo y se lo cura. 
Entonces el alemán se va a su mesa y se lo cuenta a sus amigos. 
Jesucristo empieza a pensar que en breves instantes aparecerá por allí el español queriendo, como todos, que le cure, pero pasa el tiempo y el español no va. Entonces Jesucristo, ya mosqueado y picado por la curiosidad, se levanta y se va hacia la mesa donde están los tres y poniéndole una mano en el hombro al español le pregunta: 
- Oye, ¿tú por qué no...? 
Y el español salta de la silla y apartándose violentamente le dice: 
- ¡¡¡¡EH, EH, EEEHHHH!!!! ¡¡¡¡SIN TOCAR…..SIN TOCAR,QUE ESTOY DE BAJA!!!!",,,,,dataset-texto,Hugging Face - mrm8488/CHISTES_spanish_jokes
